Channel,Cons_12m,Cons_gas_12m,Forecast_discount_energy,Has_gas,Imp_cons,Margin_net,Net_margin,Origin,Pow_max,Churn,contract_modification_interval,contract_interval,price_off_peak_fix,price_mid_peak_fix,avg_price_annual,avg_price_6_months,avg_price_3_months
BB,19190,0,30,0,44.58,49.39,38.23,A,17.321,0,3,4,40.565968,16.226389,0.1441771686077118,0.15470085825238908,0.16507700085639954
AA,11200,2663,0,1,155.96,30.86,169.38,A,15,0,0,4,44.26693,0,0.14929533377289772,0.1473078578710556,0.14603300392627716
FF,2245,0,0,0,70.26,14.16,33.37,A,11.951,0,0,5,44.26693,0,0.14968157932162285,0.14847771184785025,0.14742624759674072
BB,19625,0,0,0,0,21.78,36.21,A,13.2,1,4,5,44.26693,0,0.14916300401091576,0.1468187187399183,0.14371450617909431
BB,19731,82430,0,1,0,34.68,84.32,A,13.85,0,4,5,44.44471,0,0.15077199786901474,0.14928057151181356,0.14757050201296806
BB,10203,0,0,0,57.64,42.48,69.53,A,17,1,3,4,40.565968,16.226389,0.12696491926908493,0.12405985806669508,0.12087099999189377
BB,19327,0,0,0,211.87,15.98,273.63,A,20.785,0,3,5,40.728886,16.291555,0.12378899939358234,0.12228685723883766,0.11991599947214127
BB,11699,0,0,0,187.96,21.12,129.91,A,14.49,0,4,5,44.26693,0,0.14961342016855875,0.150176574076925,0.14017200469970703
BB,5736,0,0,0,154.11,22.96,88.98,A,13.15,0,0,5,44.26693,0,0.15070391818881035,0.14946028590202332,0.1483372487127781
BB,1366,0,30,0,63.83,46.32,17.49,A,13.2,0,3,4,45.760933,0,0.18609958266218504,0.1821604264633996,0.1874379962682724
BB,2064,0,0,0,17.91,43.32,29.53,A,17.321,0,0,5,40.565968,16.226389,0.1279144169141849,0.12571971437760762,0.12338799983263016
BB,10036,0,0,0,107.31,17.66,117.31,A,16,1,0,6,40.565968,16.226389,0.12416558091839154,0.1217367138181414,0.11940500140190125
BB,84496,370840,0,1,0,39.84,112.9,A,15.935,0,0,3,40.565968,16.226389,0.1279144169141849,0.12571971437760762,0.12338799983263016
BB,32493,0,0,0,576.16,6.15,331.14,A,13.15,0,3,5,44.44471,0,0.14790216585000357,0.14687942819935934,0.1461540013551712
AA,4912,0,0,0,47.2,30.55,55.97,B,17.25,0,5,6,40.565968,16.226389,0.12602108592788377,0.1224418580532074,0.11803949996829033
DD,695,0,0,0,0,9.92,9.14,B,13.2,0,0,4,44.26693,0,0.14852500458558401,0.1473207175731659,0.14626850187778473
BB,13602,0,0,0,248.66,38.76,148.16,B,19.4,0,0,6,40.565968,16.226389,0.12433841886619727,0.12223771533795766,0.1199060007929802
AA,13687,636,0,1,368.4,32.64,192.95,E,14.49,0,0,4,44.26693,0,0.1480038327475389,0.14671485551765986,0.1454399973154068
BB,34760,0,0,0,198.13,16.36,362.81,E,17.86,0,1,3,40.565968,16.226389,0.11974583628276984,0.11818571708032063,0.11585400253534317
BB,3349,1316,0,1,59.34,26.04,51.24,A,10.392,0,2,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
FF,5631,3405,28,1,125.21,48.84,108.35,A,15,0,3,4,45.760933,0,0.18972949807842573,0.18871285447052547,0.1874379962682724
DD,4135,0,0,0,31.54,41.16,45.2,B,16.5,0,0,4,40.565968,16.226389,0.12404324859380722,0.1217367138181414,0.11940500140190125
AA,7260,0,0,0,0,12.36,6.23,B,10.392,0,0,5,44.26693,0,0.1497394951681296,0.14857699615614756,0.147599995136261
BB,4961,0,0,0,0,26.28,72.5,A,10.5,0,2,3,44.26693,0,0.14489499603708586,0.143826995577131,0.14255699515342712
BB,6126,0,0,0,64.09,14.85,90.36,A,10.52,1,1,4,44.26693,0,0.14979741101463637,0.14867628046444484,0.147599995136261
FF,33577,0,0,0,156.74,2.85,232.65,A,15.1,0,3,4,40.565968,16.226389,0.12810042003790537,0.12650385924748012,0.12775950133800507
DD,2332,0,0,0,30.34,28.58,33.19,A,12.5,0,0,4,44.26693,0,0.15121008455753326,0.14986085891723633,0.14858600497245789
BB,17628,0,0,0,65.6,22.44,41.32,E,13.8,0,2,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,10356,0,0,0,0,25.9,132.74,A,13.943,0,4,5,40.565968,16.226389,0.14051391432682672,0.14662114211491176,0.14553625136613846
BB,9351,1499,0,0,0,15.88,104.44,A,13.86,0,0,5,44.26693,0,0.16981766621271768,0.16844028447355544,0.16711799800395966
BB,30738,0,0,0,256.15,20.8,329.7,E,17.25,0,2,4,40.565968,16.226389,0.11991958630581696,0.11818571708032063,0.11585400253534317
BB,11463,10770,0,1,197.39,12.36,99.67,A,10.392,0,1,4,44.26693,0,0.1497394951681296,0.14857699615614756,0.147599995136261
BB,2769,0,0,0,0,18.12,52.79,A,10.4,0,1,4,44.26693,0,0.15070391818881035,0.14946028590202332,0.1483372487127781
BB,20697,0,0,0,177.88,34.68,106.41,A,13.856,0,0,4,44.26693,0,0.15070050209760666,0.14925785788467952,0.14798299968242645
BB,10195,0,0,0,135.33,34.56,111.65,A,17.321,0,0,5,40.565968,16.226389,0.12433841886619727,0.12223771533795766,0.1199060007929802
BB,18289,0,0,0,0,3.54,268.74,A,13.15,0,4,5,44.26693,0,0.14746533210078874,0.1458925689969744,0.14443674683570862
BB,42873,0,0,0,135.07,36.22,156.16,A,20,0,0,4,40.565968,16.226389,0.1277973335236311,0.12571971437760762,0.12338799983263016
AA,13479,0,0,0,136.76,13.63,162.21,B,19.8,0,0,7,40.565968,16.226389,0.1238738310833772,0.1212365712438311,0.11852975189685822
BB,21301,0,0,0,0,13.98,205.98,A,13.15,0,4,5,44.26693,0,0.14514183749755225,0.14251100378377096,0.14071500301361084
BB,5851,0,0,0,0,21.52,86.07,E,13.2,0,2,3,44.26693,0,0.14897583052515984,0.1481955690043313,0.14701999723911285
FF,6417,0,0,0,67.09,47.16,83.86,A,23.1,0,0,4,40.565968,16.226389,0.12629291911919913,0.12398871566568102,0.12165699899196625
BB,5985,0,0,0,1.98,23.24,82.96,A,17.13,0,0,6,40.565968,16.226389,0.12269558136661847,0.12035242787429265,0.11817499995231628
BB,41841,0,0,0,628.48,9.56,210.42,A,14.3,0,2,5,44.26693,0,0.14841583371162415,0.147354285631861,0.1465590000152588
BB,20942,9615,0,1,0,26.79,4.72,A,14.5,0,4,6,44.44471,0,0.14977583289146423,0.14887485333851405,0.147599995136261
FF,3492,0,0,0,0,33.12,54.87,B,13.2,1,3,5,44.44471,0,0.14996933316191038,0.14887485333851405,0.147599995136261
AA,708,0,0,0,0,16.92,13.4,E,10.392,0,0,6,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
AA,8549,3234,0,1,31.92,22.52,80.41,A,13.856,0,0,4,44.26693,0,0.1449903299411138,0.14373842307499476,0.14249399304389954
BB,3743,0,0,0,0,12.82,50.43,B,13.2,0,0,7,44.26693,0,0.14861158778270087,0.14746914591108048,0.14652825146913528
BB,19915,0,0,0,0,23.28,275.49,E,10.35,1,0,4,44.26693,0,0.1506431686381499,0.14925785788467952,0.14798299968242645
BB,51601,0,0,0,0,32.64,225.92,A,14.5,0,0,4,44.26693,0,0.16617999970912933,0.16468328450407302,0.16336099803447723
BB,4078,0,0,0,0,11.24,54,A,15,0,0,5,44.26693,0,0.14971167097489038,0.14833786019257136,0.14698050171136856
BB,3794,0,0,0,46.49,19.2,51.56,A,10.392,0,1,4,44.26693,0,0.14946874603629112,0.14887485333851405,0.147599995136261
BB,32639,0,0,0,297.9,24.42,212.01,A,13.164,0,0,4,44.26693,0,0.16674266879757246,0.1653482892683574,0.16402600705623627
BB,20451,48168,0,1,135.87,8.2,252.27,A,17.1,0,0,6,40.565968,16.226389,0.1238738310833772,0.1212365712438311,0.11852975189685822
BB,7749,0,0,0,100.61,15.12,94.14,A,13.2,0,5,6,44.26693,0,0.1489021678765615,0.14637157108102525,0.14510250091552734
BB,48145,0,0,0,0.3,30,122.88,A,13.15,0,0,4,44.26693,0,0.15121008455753326,0.14986085891723633,0.14858600497245789
BB,13576,0,0,0,0,11.42,139.11,E,13.2,0,0,7,44.26693,0,0.14493708064158758,0.14364713856152125,0.14244074374437332
BB,9516,0,0,0,69.42,19.44,83.55,B,17.25,0,6,7,40.565968,16.226389,0.12269558136661847,0.12035242787429265,0.11817499995231628
BB,7512,0,0,0,210.03,14.64,109.44,A,10.392,0,2,4,44.44471,0,0.15005016575256983,0.14884742668696813,0.147599995136261
BB,29373,0,0,0,164.64,11.06,337.64,A,23,0,3,4,40.728886,16.291555,0.12500932874778906,0.12199456883328301,0.11860824935138226
BB,2958,0,0,0,0,28.02,26.77,E,13.856,0,6,7,44.26693,0,0.14810627947251,0.14612614256995066,0.14397474750876427
BB,14171,22133,0,1,0,20.2,173,A,13.85,0,2,3,44.26693,0,0.14730783303578696,0.14622413899217332,0.14504699409008026
BB,5229,0,0,0,65.55,34.27,84.12,A,15,0,0,3,44.26693,0,0.15121008455753326,0.14986085891723633,0.14858600497245789
BB,15718,0,0,0,30.31,44.91,42.27,A,19.8,0,0,3,40.565968,16.226389,0.1277973335236311,0.12571971437760762,0.12338799983263016
DD,20266,0,0,0,180.05,32.1,226.2,B,26.6,0,1,4,40.565968,16.226389,0.12445699796080589,0.12050671236855644,0.11817499995231628
BB,9338,0,0,0,0,30.22,144.99,A,13.2,0,0,4,44.26693,0,0.15028533339500427,0.14986085891723633,0.14858600497245789
BB,17558,0,0,0,138.07,21.93,221.97,A,20.7,0,3,4,40.565968,16.226389,0.12447183455030124,0.12108671452317919,0.11875499784946442
BB,91,0,0,0,3.27,21.48,0.74,A,10.392,1,0,4,44.26693,0,0.1512171688179175,0.14986085891723633,0.14858600497245789
FF,9226,0,0,0,0,18.48,126.73,A,13.15,0,4,5,44.26693,0,0.1476219135026137,0.14577513933181763,0.14469799399375916
AA,2661,0,0,0,0,31.64,38.6,E,13.856,0,0,5,44.26693,0,0.14996483301122984,0.14904785581997462,0.14777299761772156
BB,47613,0,0,0,0,12.57,9.27,A,13,1,1,4,44.26693,0,0.14497258017460504,0.14370799490383693,0.14249399304389954
BB,16780,0,0,0,0,3.7,154.49,A,13.856,0,6,7,44.26693,0,0.1678194118042787,0.16652685403823853,0.16535724699497223
BB,1332,0,0,0,0,21.52,20.05,B,13.2,1,0,6,44.26693,0,0.14941082894802094,0.14877556690147944,0.147599995136261
BB,15178,0,0,0,106.59,13.31,176.92,A,27.713,0,4,5,40.565968,16.226389,0.12513933330774307,0.12150956903185163,0.11874149739742279
FF,1785,0,0,0,41.58,30,28.82,B,12,0,5,6,44.26693,0,0.1499311700463295,0.14793900293963297,0.14567500352859497
FF,4032,0,0,0,0,33.12,58.53,A,13.2,1,4,5,44.44471,0,0.14935083190600076,0.14704171461718424,0.1453939974308014
BB,11272,0,0,0,0,9.4,28.37,A,12.5,0,2,5,44.26693,0,0.14968157932162285,0.14847771184785025,0.14742624759674072
DD,9986,0,0,0,238.2,19.28,106.2,B,10.392,0,4,6,44.44471,0,0.16948000093301138,0.16912028406347548,0.1677979975938797
DD,17759,52193,0,1,129.82,29.64,196.41,B,19.8,0,4,6,40.565968,16.226389,0.12170958394805591,0.11991671579224723,0.11758500337600708
BB,11542,0,0,0,0,16.08,102.47,A,11,0,2,3,44.26693,0,0.16822816555698714,0.16722757475716726,0.16605600714683533
BB,13717,0,0,0,0,12.36,40.03,B,10.392,1,0,5,44.26693,0,0.1449548304080963,0.1436775667326791,0.14249399304389954
BB,5343,0,0,0,16.95,35.28,73.16,A,17.3,1,3,4,40.565968,16.226389,0.1258574165403843,0.12340871351105827,0.12107700109481812
FF,11097,0,0,0,0,21.09,38.59,B,10.392,1,0,5,44.26693,0,0.15042333553234735,0.14897928706237248,0.14749550074338913
BB,5890,0,0,0,0,30.72,109.49,A,19.398,0,3,4,40.565968,16.226389,0.12497241857151191,0.12186214434249061,0.11933600157499313
BB,9612,0,0,0,80.83,35.76,116.1,A,26.83,0,4,5,40.565968,16.226389,0.12716066899398962,0.12439542902367455,0.12145824916660786
BB,7014,0,0,0,169.26,23.17,72.52,E,17.1,0,0,6,40.565968,16.226389,0.12272558112939198,0.12040385603904724,0.11817499995231628
BB,5126,0,0,0,0,21.09,7.7,E,10.392,0,0,7,44.26693,0,0.1689226639767488,0.16773171084267752,0.16674499586224556
BB,791,0,0,0,6.02,26.08,9.8,A,16.5,1,3,4,40.565968,16.226389,0.12497341943283875,0.1218630022236279,0.11933600157499313
AA,1871,0,0,0,0,26.04,31.26,E,10.392,0,0,5,44.26693,0,0.16987783337632814,0.16844028447355544,0.16711799800395966
AA,7231,0,0,0,129.22,37.56,90.41,A,15,0,4,6,44.44471,0,0.15120724961161613,0.14986085891723633,0.14858600497245789
BB,18795,0,0,0,175.9,20.8,195.52,A,17.2,0,4,6,40.565968,16.226389,0.11991958630581696,0.11818571708032063,0.11585400253534317
FF,2353,0,0,0,0,7.8,45.45,A,10.392,0,0,5,44.26693,0,0.15052200108766556,0.14914842801434652,0.14779149740934372
BB,10825,0,0,0,117.18,15.12,142.68,A,17.32,0,5,6,40.565968,16.226389,0.125299334526062,0.1223388569695609,0.11991599947214127
BB,1556,0,0,0,0,18.62,18.12,A,13.2,0,0,6,44.26693,0,0.16920342048009238,0.16848585861069815,0.1677969992160797
FF,7801,1900,0,1,57.59,20,109.75,A,15.01,0,4,5,40.565968,16.226389,0.1258720022936662,0.1221862861088344,0.11975900083780289
BB,182,0,0,0,0,26.02,2.93,A,13.2,0,3,5,44.44471,0,0.15118883177638054,0.14986085891723633,0.14858600497245789
BB,13551,0,0,0,363.69,21.81,161.74,A,13.15,0,0,6,44.26693,0,0.14701683695117632,0.14597386121749878,0.14469900727272034
BB,2722,0,0,0,0,11.24,44.67,A,15,0,2,4,44.26693,0,0.1481195812424024,0.1470942837851388,0.1463642492890358
AA,15201,0,0,0,0,26.04,21.39,E,10.392,0,0,5,44.26693,0,0.1496888374288877,0.14844786056450435,0.14717300236225128
BB,6449,0,0,0,141.06,23.76,85.96,E,10.392,0,0,3,44.26693,0,0.16905866687496504,0.1679582872561046,0.16663600504398346
BB,8976,0,0,0,0.85,10.36,6.51,A,13.856,0,1,4,44.26693,0,0.16855733841657639,0.16737828935895646,0.16605600714683533
BB,9690,0,0,0,219.11,24.24,146.78,A,13.15,0,2,3,44.26693,0,0.14860750113924345,0.14713386126926967,0.1458590030670166
DD,14819,0,0,0,0,27.14,190.48,B,13.2,0,0,4,44.26693,0,0.14805133268237114,0.1469588577747345,0.14568400382995605
BB,13070,0,0,0,225.61,9.92,152.63,A,19.8,0,0,4,40.565968,16.226389,0.12397108102838199,0.12140328543526786,0.11882150173187256
BB,615,0,0,0,76.32,33.12,17.05,E,13.2,0,2,4,44.26693,0,0.1439373381435871,0.14281471925122396,0.14162200689315796
BB,75321,0,0,0,94.73,24.4,112.73,A,15,0,2,3,44.26693,0,0.14887133737405142,0.1479144309248243,0.14678800106048584
BB,18365,0,0,0,0,16.92,52.07,E,10.392,1,2,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,9075,71921,0,1,224.01,14.32,114.13,A,12.5,0,4,5,44.26693,0,0.14914458245038986,0.14678713892187392,0.1445239931344986
BB,4013,0,0,0,129.88,21.78,51.3,A,13.2,0,3,4,44.26693,0,0.14964366828401884,0.14764271463666642,0.14515649899840355
BB,12593,0,0,0,6.18,22.31,11.23,A,16.5,0,0,6,40.565968,16.226389,0.12272558112939198,0.12040385603904724,0.11817499995231628
AA,15336,0,0,0,0,19.28,237.48,E,10.392,0,2,4,44.44471,0,0.14933016523718834,0.1473078578710556,0.14603300392627716
BB,4503,0,0,0,59.31,17.1,68.56,A,10.35,0,0,6,44.26693,0,0.15016958490014076,0.14946028590202332,0.1483372487127781
BB,35018,0,0,0,504.97,39.6,383.82,B,26.4,0,0,6,40.565968,16.226389,0.12391924920181434,0.12173471174069814,0.11940299719572067
BB,12978,0,0,0,188.66,5.19,147.18,B,16.5,0,6,7,40.565968,16.226389,0.12392766339083512,0.12132885519947324,0.11869124881923199
BB,37348,1202507,24,1,646.82,28.82,169.26,A,14,0,3,5,45.760933,0,0.18904474998513857,0.1879982841866357,0.1861874982714653
BB,14542,0,0,0,0,28.2,184.44,A,12.5,0,5,6,44.26693,0,0.14503383015592894,0.14397614129952022,0.1430779993534088
BB,7770,0,0,0,116.74,10.08,59.56,E,10.392,0,2,4,44.26693,0,0.16824974864721298,0.16817814324583327,0.1687059998512268
BB,16245,2685,0,1,122.61,20.26,180.88,A,15.001,0,0,5,40.565968,16.226389,0.12417433597147465,0.12223771533795766,0.1199060007929802
BB,16143,0,0,0,0,6.42,219.98,E,13.8,0,0,4,44.26693,0,0.1482293332616488,0.14703457057476044,0.1459994986653328
BB,1254,0,0,0,0,16.92,23.62,A,10.392,0,2,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,9036,0,0,0,120.06,23.42,149.8,A,11.4,0,0,3,44.26693,0,0.15121008455753326,0.14986085891723633,0.14858600497245789
AA,23630,0,0,0,26.51,30.78,34.28,A,15.1,0,0,6,40.565968,16.226389,0.12281558041771252,0.12050671236855644,0.11817499995231628
FF,80028,0,0,0,0,22.52,137.84,A,13.86,0,1,4,44.26693,0,0.14858433355887732,0.14841242560318538,0.147599995136261
BB,2596,0,0,0,0,16.92,38.83,A,10.392,0,2,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,2268,0,0,0,0,27.28,14.32,A,13.856,0,4,5,44.26693,0,0.15000933408737183,0.14826957029955729,0.14625349640846252
BB,3958,0,0,0,61.89,29.88,56.33,A,11.951,0,5,6,40.565968,16.226389,0.12763158480326334,0.12520271326814378,0.12287099659442902
FF,1867,0,0,0,0,29.56,26.36,A,15,0,3,4,44.26693,0,0.15010600288709006,0.14843528824193136,0.1465435028076172
BB,6323,0,0,0,0,18.62,99.62,A,13.2,0,3,4,44.26693,0,0.14834658429026604,0.14693528839520045,0.1458590030670166
BB,8328,18579,0,1,124.67,34.68,129.65,A,13.856,1,2,4,44.44471,0,0.15120724961161613,0.14986085891723633,0.14858600497245789
BB,54072,0,28,0,0,36.48,37.25,A,10.392,1,3,4,45.760933,0,0.1898028329014778,0.18871285447052547,0.1874379962682724
GG,2399,0,0,0,61.85,23.76,31.87,A,10.392,0,2,3,42.043427,0,0.14712981608780948,0.14671014249324799,0.14524875208735466
BB,16262,0,0,0,0,23.4,221.92,A,10.39,1,1,4,44.26693,0,0.14804483453432718,0.14748757013252803,0.147599995136261
BB,7412,0,0,0,153.08,16.92,74.12,A,13.2,0,5,6,44.26693,0,0.14870975290735564,0.14662028636251176,0.14397474750876427
FF,1514,19397,30,1,13.53,43.06,12.43,A,15.1,0,3,4,40.565968,16.226389,0.14516775061686835,0.1554975722517286,0.16507700085639954
DD,0,0,0,0,0,47.92,0,B,24,0,0,5,40.565968,16.226389,0.12707208593686423,0.12424357235431671,0.12119249999523163
BB,10876,0,0,0,59.14,31.53,28.9,B,13.8,0,0,6,44.26693,0,0.15121008455753326,0.14986085891723633,0.14858600497245789
BB,5893,0,0,0,0,19.56,69.73,E,13.856,0,0,4,44.26693,0,0.17034033437569937,0.16933628703866685,0.16868600249290466
BB,8253,0,0,0,0,33.12,85.26,E,13.2,1,2,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,10511,0,0,0,0,13.92,128.91,A,13.1,0,3,4,44.26693,0,0.1472733293970426,0.14451499709061214,0.1435379981994629
BB,5483,0,0,0,47.75,23.4,70.5,A,20.785,0,3,4,40.565968,16.226389,0.12529766683777174,0.12233599807534899,0.11991599947214127
BB,32275,0,0,0,0.29,21.78,0.25,A,10.52,0,0,4,44.26693,0,0.15055983265240988,0.14887485333851405,0.147599995136261
BB,9801,0,0,0,117.18,19.96,106.19,A,16,0,0,10,40.565968,16.226389,0.12043908424675465,0.11813557360853467,0.11585400253534317
FF,1856,0,0,0,0,20.54,23.81,B,10.392,0,4,5,44.26693,0,0.14972108354171118,0.14777542650699615,0.14538874477148056
BB,5739,0,0,0,0,7.76,75.6,A,10.35,0,0,6,44.26693,0,0.14852500458558401,0.1473207175731659,0.14626850187778473
BB,14150,0,0,0,70.26,19.48,79.59,A,13.85,0,0,5,44.26693,0,0.14979741101463637,0.14867628046444484,0.147599995136261
DD,6596,0,0,0,124.79,11.84,77.16,E,10.392,0,4,5,44.26693,0,0.1474088355898857,0.14604871613638742,0.14471150189638138
BB,17923,0,0,0,147.08,31.22,154.79,E,17.25,0,0,5,40.565968,16.226389,0.12417433597147465,0.12223771533795766,0.1199060007929802
BB,3760,0,0,0,0,22.96,60.86,A,13.15,0,3,4,44.26693,0,0.1495685006181399,0.14751385578087398,0.14493099600076675
BB,4048,0,28,0,64.67,46.32,61.08,A,13.2,0,3,4,45.760933,0,0.18972949807842573,0.18871285447052547,0.1874379962682724
FF,22361,0,0,0,195.22,24.9,236.08,A,15,0,0,4,44.26693,0,0.14736483246088028,0.14632185229233333,0.14504699409008026
AA,5249,0,0,0,215.52,14.64,50.5,E,10.392,0,0,6,44.26693,0,0.17069866135716438,0.16981056545461928,0.16895799338817596
BB,8258,0,0,0,227.71,30.22,115.57,E,13.2,0,0,7,44.26693,0,0.14996483301122984,0.14904785581997462,0.14777299761772156
BB,1644,0,28,0,0,48.6,27.83,A,13.856,0,3,4,45.760933,0,0.1900408317645391,0.18871285447052547,0.1874379962682724
CC,6542,0,0,0,94.06,37.68,63.1,E,20.785,0,1,3,40.728886,16.291555,0.12068258412182331,0.11820514500141144,0.11585400253534317
BB,30097,0,0,0,0,12.82,77.21,E,13.2,0,3,4,44.26693,0,0.16885391374429068,0.1666481409754072,0.1652352474629879
BB,1732,0,0,0,30.52,26.04,28.64,A,10.392,0,4,5,44.44471,0,0.15053016568223634,0.14853428517069137,0.14626450091600418
DD,13276,0,0,0,0,16.66,169.64,B,13.2,0,0,6,44.26693,0,0.1472508336106936,0.14612642569201334,0.14504699409008026
AA,50243,28066,0,1,0,27.32,141.34,B,13.2,0,0,5,44.26693,0,0.1512171688179175,0.14986085891723633,0.14858600497245789
BB,5125,13062,0,1,142.72,7.32,49.47,A,13.86,0,3,4,44.26693,0,0.16709541405240694,0.1662514273609434,0.16588925197720528
BB,14365,0,0,0,361.6,27.88,176.78,A,15,0,0,4,44.26693,0,0.14731616899371147,0.14597386121749878,0.14469900727272034
FF,6716,0,0,0,0,28.02,11.65,B,13.856,0,2,4,44.44471,0,0.14726183315118155,0.14644528499671391,0.14609099924564362
BB,3343,0,0,0,0,13.4,48.1,B,13.856,0,0,7,44.26693,0,0.14861158778270087,0.14746914591108048,0.14652825146913528
BB,9301,0,0,0,212.55,9.96,74.86,B,11.5,0,6,7,44.26693,0,0.16603566333651543,0.16346899952207292,0.16304250061511993
BB,24457,0,0,0,447.3,3.56,169.7,A,13.2,0,4,5,44.26693,0,0.14760082960128784,0.14620499525751388,0.14480799436569214
AA,5483,0,0,0,0,33.12,79.39,B,13.2,0,4,5,44.26693,0,0.15865550314386687,0.15911443105765752,0.157345000654459
DD,7866,0,0,0,185.21,16.92,106.88,B,10.392,0,5,6,44.26693,0,0.17083566139141718,0.17004542265619552,0.16895799338817596
BB,5317,1743,0,1,0,10.08,62.63,E,10.392,0,0,5,44.26693,0,0.17042466128865877,0.16934085105146682,0.16854699328541756
BB,15698,0,0,0,0,32.64,221.42,A,14.49,0,3,5,44.26693,0,0.14805525044600168,0.1468030001435961,0.1455942504107952
BB,13830,7572,0,1,10.32,16.92,4.61,B,10.392,0,4,6,44.44471,0,0.14957558115323386,0.1488611400127411,0.147599995136261
FF,8257,0,0,0,70.38,16.54,97.25,A,14.49,0,4,5,44.26693,0,0.1498660867412885,0.1480240034205573,0.14582375437021255
AA,41481,0,0,0,174.66,28.06,264.38,A,20.785,0,0,6,40.565968,16.226389,0.1277973335236311,0.12571971437760762,0.12338799983263016
BB,9559,0,0,0,203.63,25.92,155,E,10.35,0,2,3,44.26693,0,0.1490530806283156,0.14756599920136587,0.14626574888825417
BB,33070,0,0,0,0,34.6,1.56,A,17.32,0,0,6,40.565968,16.226389,0.12735183537006378,0.12472314281123024,0.12203174829483032
BB,23923,0,0,0,184.26,21.76,265.37,A,18,0,0,6,40.565968,16.226389,0.12445699796080589,0.12050671236855644,0.11817499995231628
BB,4039,0,0,0,0,13.56,54.67,E,11.4,0,0,7,44.26693,0,0.14869817097981772,0.1476175742489951,0.14678800106048584
FF,5168,339,0,1,0,20.52,61.36,B,13.2,0,4,5,44.26693,0,0.14921617011229196,0.14782586055142538,0.14547700434923172
FF,16140,0,0,0,118.92,31.8,186.63,A,21.2,0,2,4,40.565968,16.226389,0.12706666812300682,0.12436114251613617,0.11938899755477905
BB,2292,0,0,0,0,26.04,36.03,A,10.392,0,0,5,44.26693,0,0.1506431686381499,0.14925785788467952,0.14798299968242645
BB,67980,0,0,0,0,26.04,51.71,A,10.39,1,4,6,44.26693,0,0.14969383676846823,0.14845643086092813,0.1471880003809929
FF,3524,0,0,0,40.84,12.36,37.59,A,10.392,0,2,4,44.26693,0,0.16807699700196585,0.16793414098875864,0.1677969992160797
DD,2013,0,0,0,0,34.68,27,B,13.856,0,3,4,44.26693,0,0.14866816997528076,0.14844786056450435,0.14717300236225128
DD,4906,0,0,0,0,22.52,76.8,E,13.856,0,0,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,4758,0,0,0,63.28,32.52,72.24,A,13,0,3,5,44.26693,0,0.14886275057991347,0.14620571264198848,0.14481224864721298
FF,7799,0,0,0,0,34.68,84.75,A,13.856,0,4,5,44.26693,0,0.16589116677641869,0.1643932887486049,0.16307100653648376
